approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
PIK3CA,8975,PIK3CA,OMIM:114500; OMIM:602501; OMIM:612918,3,HP:0005584; HP:0002667; HP:0000089 | HP:0002667
PIK3CD,8977,PIK3CD,OMIM:613328,1,HP:0000086
PKD1,9008,PKD1,OMIM:173900,1,HP:0000083 | HP:0000113
PKD2,9009,PKD2,OMIM:613095,1,HP:0003774 | HP:0000083 | HP:0005562 | HP:0000113
PKDCC,25123,PKDCC,OMIM:618821,1,HP:0012623
PKHD1,9016,PKHD1,OMIM:263200,1,HP:0005576 | HP:0000083 | HP:0004719 | HP:0000113 | HP:0008659 | HP:0005564 | HP:0000107 | HP:0000105
PLA2G2A,9031,PLA2G2A,OMIM:114500; OMIM:114500,2,HP:0005584; HP:0005584
PLCE1,17175,PLCE1,OMIM:610725,1,HP:0003774 | HP:0000100 | HP:0000097 | HP:0001967
PLD1,9067,PLD1,OMIM:212093,1,HP:0000072 | HP:0000126
PLG,9071,PLG,OMIM:217090; OMIM:217090,2,HP:0000123 | HP:0000787; HP:0000123 | HP:0000787
PLVAP,13635,PLVAP,OMIM:618183,1,HP:0000110 | HP:0000103
PLXNA1,9099,PLXNA1,OMIM:619955,1,HP:0000076 | HP:0012583
PMM2,9115,PMM2,OMIM:212065,1,HP:0000114 | HP:0000100 | HP:0000107
POGZ,18801,POGZ,OMIM:616364,1,HP:0000081
POLRMT,9200,POLRMT,OMIM:619743; OMIM:619743,2,HP:0012625 | HP:0000114 | HP:0012408 | HP:0001994; HP:0012625 | HP:0000114 | HP:0012408 | HP:0001994
POMT1,9202,POMT1,OMIM:236670,1,HP:0000110
POR,9208,POR,OMIM:201750,1,HP:0000085
PORCN,17652,PORCN,OMIM:305600,1,HP:0000085 | HP:0000126 | HP:0030037 | HP:0000073
POT1,17284,POT1,OMIM:616568,1,HP:0009726
POU6F2,21694,POU6F2,OMIM:601583; OMIM:601583,2,HP:0002667; HP:0002667
PPFIBP1,9249,PPFIBP1,OMIM:620024,1,HP:0000122
PPP1R15B,14951,PPP1R15B,OMIM:616817,1,HP:0000089
PPP2R1A,9302,PPP2R1A,OMIM:616362,1,HP:0000122
PPP2R3C,17485,PPP2R3C,OMIM:618419,1,HP:0000122
PPP3CA,9314,PPP3CA,OMIM:618265,1,HP:0000076 | HP:0000126
PQBP1,9330,PQBP1,OMIM:309500,1,HP:0000089
PRCC,9343,PRCC,OMIM:605074,1,HP:0006766
PRDX1,9352,PRDX1,OMIM:277400,1,HP:0005575 | HP:0000083 | HP:0000112 | HP:0000790
PRIM1,9369,PRIM1,OMIM:620005,1,HP:0000089
PRKAG2,9386,PRKAG2,OMIM:261740,1,HP:0000105
PRKAR1A,9388,PRKAR1A,OMIM:101800,1,HP:0000122
PRKCD,9399,PRKCD,OMIM:615559,1,HP:0003774 | HP:0000100 | HP:0012578
PRKCSH,9411,PRKCSH,OMIM:174050,1,HP:0000107
PRMT7,25557,PRMT7,OMIM:617157,1,HP:0000089
PROKR2,15836,PROKR2,OMIM:244200,1,HP:0000122
PRPS1,9462,PRPS1,OMIM:300661; OMIM:300661,2,HP:0000083 | HP:0000791 | HP:0034368; HP:0000083 | HP:0000791 | HP:0034368
PSMC1,9547,PSMC1,OMIM:620071,1,HP:0000081
PSMD12,9557,PSMD12,OMIM:617516,1,HP:0000073
PTH,9606,PTH,OMIM:146200; OMIM:146200,2,HP:0000121; HP:0000121
PTH1R,9608,PTH1R,OMIM:156400,1,HP:0000121
PTPN11,9644,PTPN11,OMIM:151100,1,HP:0000122
PTPN12,9645,PTPN12,OMIM:114500,1,HP:0005584
PTPN22,9652,PTPN22,OMIM:152700; OMIM:222100,2,HP:0033726 | HP:0000123; HP:0000103
PTPRJ,9673,PTPRJ,OMIM:114500,1,HP:0005584
PTPRO,9678,PTPRO,OMIM:614196,1,HP:0003774 | HP:0000100 | HP:0005576 | HP:0000097 | HP:0012579
PUF60,17042,PUF60,OMIM:615583,1,HP:0000089 | HP:0000107 | HP:0000104
RAB23,14263,RAB23,OMIM:201000,1,HP:0000126 | HP:0000072
RAD21,9811,RAD21,OMIM:611376,1,HP:0000076 | HP:0000089
RAD51C,9820,RAD51C,OMIM:613390,1,HP:0003774 | HP:0000107 | HP:0000126
RAD54B,17228,RAD54B,OMIM:114500,1,HP:0005584
RAI1,9834,RAI1,OMIM:182290; OMIM:182290,2,HP:0012210; HP:0012210
RALGAPA1,17770,RALGAPA1,OMIM:618797,1,HP:0000076
RBBP8,9891,RBBP8,OMIM:606744,1,HP:0000086
RBCK1,15864,RBCK1,OMIM:615895,1,HP:0000076
RBM10,9896,RBM10,OMIM:311900,1,HP:0000085 | HP:0000126
RBM8A,9905,RBM8A,OMIM:274000,1,HP:0000085 | HP:0004717 | HP:0004712 | HP:0010946 | HP:0000076 | HP:0000073
RECQL4,9949,RECQL4,OMIM:218600,1,HP:0000077
REN,9958,REN,OMIM:267430; OMIM:613092,2,HP:0008660 | HP:0100519; HP:0000089 | HP:0005576 | HP:0000097 | HP:0004719 | HP:0000092 | HP:0012622
RERE,9965,RERE,OMIM:616975,1,HP:0000076 | HP:0000107
REST,9966,REST,OMIM:616806,1,HP:0002667
RET,9967,RET,OMIM:171300,1,HP:0001920
RFWD3,25539,RFWD3,OMIM:617784,1,HP:0000089
RIPK4,496,RIPK4,OMIM:263650,1,HP:0000086
RMND1,21176,RMND1,OMIM:614922,1,HP:0000089 | HP:0000083 | HP:0001947 | HP:0000110 | HP:0000107
RNF139,17023,RNF139,OMIM:144700,1,HP:0005584
RNU4ATAC,34016,RNU4ATAC,OMIM:210710,1,HP:0000089 | HP:0000113 | HP:0000107
RNU7-1,34033,RNU7-1,OMIM:619487,1,HP:0000083 | HP:0004719 | HP:0000096 | HP:0004722 | HP:0003774
ROBO2,10250,ROBO2,OMIM:610878,1,HP:0000076 | HP:0000089
ROR2,10257,ROR2,OMIM:268310,1,HP:0000121 | HP:0000126 | HP:0000075 | HP:0000787
RORA,10258,RORA,OMIM:618060,1,HP:0000126
RPGRIP1L,29168,RPGRIP1L,OMIM:611560; OMIM:611561; OMIM:619113,3,HP:0003774 | HP:0000090 | HP:0000107; HP:0000107; HP:0032945 | HP:0003774 | HP:0032948 | HP:0000083 | HP:0000090 | HP:0000092
RPL11,10301,RPL11,OMIM:612562,1,HP:0000085 | HP:0000076
RPL26,10327,RPL26,OMIM:614900,1,HP:0000104
RPS19,10402,RPS19,OMIM:105650,1,HP:0000089
RPS26,10414,RPS26,OMIM:613309,1,HP:0000086 | HP:0000075
RRM2B,17296,RRM2B,OMIM:268315; OMIM:612075; OMIM:612075,3,HP:0003774 | HP:0001994; HP:0000114; HP:0000114
SALL1,10524,SALL1,OMIM:107480; OMIM:107480,2,HP:0000089 | HP:0000083 | HP:0000003 | HP:0000110 | HP:0000076; HP:0000089 | HP:0000083 | HP:0000003 | HP:0000110 | HP:0000076
SALL4,15924,SALL4,OMIM:607323,1,HP:0000089 | HP:0000085 | HP:0004712 | HP:0000126 | HP:0004736 | HP:0000076 | HP:0000104
SARS2,17697,SARS2,OMIM:613845,1,HP:0012622 | HP:0004719 | HP:0000103
SBDS,19440,SBDS,OMIM:260400,1,HP:0000121
SC5D,10547,SC5D,OMIM:607330,1,HP:0000085
SCARB2,1665,SCARB2,OMIM:254900,1,HP:0000100 | HP:0000083 | HP:0100820 | HP:0000112 | HP:0000097
SCARF2,19869,SCARF2,OMIM:600920,1,HP:0010946
SCNN1B,10600,SCNN1B,OMIM:177200,1,HP:0000083
SDCCAG8,10671,SDCCAG8,OMIM:613615; OMIM:615993,2,HP:0000090; HP:0000110 | HP:0003774 | HP:0000083 | HP:0000107 | HP:0000104
SDHB,10681,SDHB,OMIM:115310; OMIM:171300,2,HP:0005584; HP:0001920
SDHD,10683,SDHD,OMIM:171300,1,HP:0001920
SEC61A1,18276,SEC61A1,OMIM:617056,1,HP:0000112 | HP:0000097 | HP:0012622 | HP:0000107
SERPINH1,1546,SERPINH1,OMIM:613848,1,HP:0000787
SETBP1,15573,SETBP1,OMIM:269150,1,HP:0000126 | HP:0000072 | HP:0000071
SF3B2,10769,SF3B2,OMIM:164210,1,HP:0000086 | HP:0000003 | HP:0000076 | HP:0000074 | HP:0000104
SF3B4,10771,SF3B4,OMIM:154400,1,HP:0000122
SGPL1,10817,SGPL1,OMIM:617575,1,HP:0003774 | HP:0000100 | HP:0031266 | HP:0012588 | HP:0012574 | HP:0001967 | HP:0000097
SHANK3,14294,SHANK3,OMIM:606232,1,HP:0000113 | HP:0000077 | HP:0000076
SHH,10848,SHH,OMIM:142945,1,HP:0000126
SHOC2,15454,SHOC2,OMIM:607721,1,HP:0000081
SI,10856,SI,OMIM:222900,1,HP:0000787
SIX1,10887,SIX1,OMIM:605192,1,HP:0000076
SIX5,10891,SIX5,OMIM:610896,1,HP:0000110 | HP:0000083
SKIC3,23639,SKIC3,OMIM:222470,1,HP:0004734
SLC12A1,10910,SLC12A1,OMIM:601678,1,HP:0000121 | HP:0000111 | HP:0000103
SLC12A3,10912,SLC12A3,OMIM:263800,1,HP:0000103
SLC17A5,10933,SLC17A5,OMIM:269920,1,HP:0000100
SLC1A1,10939,SLC1A1,OMIM:222730,1,HP:0000787
SLC1A2,10940,SLC1A2,OMIM:617105,1,HP:0000121
SLC22A12,17989,SLC22A12,OMIM:220150,1,HP:0000791 | HP:0034368 | HP:0100520 | HP:0001919 | HP:0008682 | HP:0033132
SLC26A1,10993,SLC26A1,OMIM:167030,1,HP:0001919 | HP:0008672 | HP:0000074
SLC2A2,11006,SLC2A2,OMIM:227810,1,HP:0000124
SLC2A9,13446,SLC2A9,OMIM:612076; OMIM:612076; OMIM:612076; OMIM:612076,4,HP:0000787; HP:0000787; HP:0000787; HP:0000787
SLC30A9,1329,SLC30A9,OMIM:617595,1,HP:0000089 | HP:0001970 | HP:0000083 | HP:0012625 | HP:0004719
SLC34A1,11019,SLC34A1,OMIM:612286; OMIM:613388; OMIM:616963,3,HP:0000787; HP:0000083 | HP:0012213 | HP:0000114; HP:0000121 | HP:0012408 | HP:0000103
SLC34A3,20305,SLC34A3,OMIM:241530,1,HP:0004724 | HP:0000124
SLC35A2,11022,SLC35A2,OMIM:300896; OMIM:300896,2,HP:0000074; HP:0000074
SLC36A2,18762,SLC36A2,OMIM:138500,1,HP:0008672
SLC37A4,4061,SLC37A4,OMIM:232220; OMIM:232240; OMIM:619525,3,HP:0000097 | HP:0012213 | HP:0000105 | HP:0000787; HP:0000083 | HP:0000097 | HP:0000790 | HP:0012213; HP:0002907 | HP:0000793
SLC3A1,11025,SLC3A1,OMIM:220100; OMIM:220100,2,HP:0000083 | HP:0000787; HP:0000083 | HP:0000787
SLC41A1,19429,SLC41A1,OMIM:619468,1,HP:0032417 | HP:0003774 | HP:0000083 | HP:0032622 | HP:0000103
SLC4A1,11027,SLC4A1,OMIM:179800; OMIM:611590,2,HP:0000121 | HP:0008341 | HP:0031033 | HP:0000787; HP:0000121 | HP:0030036 | HP:0008341
SLC4A4,11030,SLC4A4,OMIM:604278,1,HP:4000010 | HP:0002049 | HP:0004910
SLC5A2,11037,SLC5A2,OMIM:233100; OMIM:233100,2,HP:0000103; HP:0000103
SLC7A7,11065,SLC7A7,OMIM:222700,1,HP:0003774
SLC7A9,11067,SLC7A9,OMIM:220100; OMIM:220100,2,HP:0000083 | HP:0000787; HP:0000083 | HP:0000787
SLX4,23845,SLX4,OMIM:613951,1,HP:0000085 | HP:0000125
SMARCA4,11100,SMARCA4,OMIM:613325,1,HP:0034402
SMARCAL1,11102,SMARCAL1,OMIM:242900,1,HP:0000083 | HP:0000097 | HP:0003774 | HP:0000100
SMC3,2468,SMC3,OMIM:610759,1,HP:0000072
SMO,11119,SMO,OMIM:241800,1,HP:0000110
SNRPB,11153,SNRPB,OMIM:117650,1,HP:0000086 | HP:0000085 | HP:0000107
SOCS1,19383,SOCS1,OMIM:619375,1,HP:0000099
SON,11183,SON,OMIM:617140,1,HP:0000122 | HP:0000085 | HP:0000103
SOS1,11187,SOS1,OMIM:610733,1,HP:0000073 | HP:0000126
SOS2,11188,SOS2,OMIM:616559,1,HP:0000072
SOX11,11191,SOX11,OMIM:615866,1,HP:0004712
SOX17,18122,SOX17,OMIM:613674,1,HP:0012572 | HP:0033737 | HP:0000072 | HP:0000074 | HP:0033741 | HP:0000126
SOX18,11194,SOX18,OMIM:137940,1,HP:0000083 | HP:0012622 | HP:0000793 | HP:0000095
SOX9,11204,SOX9,OMIM:114290; OMIM:114290; OMIM:114290,3,HP:0000126; HP:0000126; HP:0000126
SPINT2,11247,SPINT2,OMIM:270420,1,HP:0000073
SPOP,11254,SPOP,OMIM:618828; OMIM:618829,2,HP:0000076; HP:0000003
SPRY2,11270,SPRY2,OMIM:616818,1,HP:0003774 | HP:0012574 | HP:0000794 | HP:0000790
SPTBN1,11275,SPTBN1,OMIM:619475,1,HP:0000790
SRC,11283,SRC,OMIM:114500,1,HP:0005584
SRCAP,16974,SRCAP,OMIM:136140,1,HP:0000121 | HP:0000126
SREBF1,11289,SREBF1,OMIM:158310,1,HP:0000790
STAMBP,16950,STAMBP,OMIM:614261,1,HP:0000076
STAT2,11363,STAT2,OMIM:618886,1,HP:0001919
STIM1,11386,STIM1,OMIM:185070,1,HP:0000790
STK11,11389,STK11,OMIM:175200,1,HP:0000069
STRA6,30650,STRA6,OMIM:601186; OMIM:601186,2,HP:0000089 | HP:0000085 | HP:0004712 | HP:0000125 | HP:0000126; HP:0000089 | HP:0000085 | HP:0004712 | HP:0000125 | HP:0000126
STRADA,30172,STRADA,OMIM:611087,1,HP:0000121
SURF1,11474,SURF1,OMIM:220110,1,HP:0000124 | HP:0001994
TAOK1,29259,TAOK1,OMIM:619575,1,HP:0001947
TAPT1,26887,TAPT1,OMIM:616897,1,HP:0000126
TASP1,15859,TASP1,OMIM:618950,1,HP:0000126
TBC1D24,29203,TBC1D24,OMIM:220500,1,HP:0000800 | HP:0000104
TBC1D7,21066,TBC1D7,OMIM:248000,1,HP:0008672
TBC1D8B,24715,TBC1D8B,OMIM:301028,1,HP:0003774 | HP:0000097 | HP:0012588
TBCK,28261,TBCK,OMIM:616900,1,HP:0010945
TBX1,11592,TBX1,OMIM:188400,1,HP:0000122 | HP:0000083 | HP:0000126 | HP:0000110
TBX15,11594,TBX15,OMIM:260660,1,HP:0000126
TBX18,11595,TBX18,OMIM:143400,1,HP:0000110 | HP:0000089 | HP:0000083 | HP:0000072 | HP:0000074 | HP:0004719 | HP:0008676 | HP:0000126
TCTN2,25774,TCTN2,OMIM:613885,1,HP:0004719 | HP:0000113 | HP:0000105
TCTN3,24519,TCTN3,OMIM:614815,1,HP:0000085 | HP:0000107
TFAP2A,11742,TFAP2A,OMIM:113620,1,HP:0000107 | HP:0000104
TFE3,11752,TFE3,OMIM:300854,1,HP:0005584
THBD,11784,THBD,OMIM:612926,1,HP:0005575 | HP:0000790 | HP:0001919 | HP:0100519
THOC6,28369,THOC6,OMIM:613680,1,HP:0000122 | HP:0000085
TLR2,11848,TLR2,OMIM:114500; OMIM:114500,2,HP:0005584; HP:0005584
TMCO1,18188,TMCO1,OMIM:213980,1,HP:0000122
TMEM107,28128,TMEM107,OMIM:617562; OMIM:617562,2,HP:0000113; HP:0000113
TMEM126B,30883,TMEM126B,OMIM:618250,1,HP:0003774
TMEM127,26038,TMEM127,OMIM:171300,1,HP:0001920
TMEM138,26944,TMEM138,OMIM:614465,1,HP:0000107 | HP:0000090
TMEM165,30760,TMEM165,OMIM:614727,1,HP:0005575
TMEM216,25018,TMEM216,OMIM:603194; OMIM:608091,2,HP:0000107; HP:0000083 | HP:0000090 | HP:0000107
TMEM218,27344,TMEM218,OMIM:619562,1,HP:0000113
TMEM231,37234,TMEM231,OMIM:614970; OMIM:615397,2,HP:0000107; HP:0000113
TMEM237,14432,TMEM237,OMIM:614424,1,HP:0000107
TMEM260,20185,TMEM260,OMIM:617478,1,HP:0000083 | HP:0000107
TMEM67,28396,TMEM67,OMIM:216360; OMIM:602152; OMIM:607361; OMIM:610688; OMIM:613550; OMIM:615991,6,HP:0003774 | HP:0000122 | HP:0008659 | HP:0000090 | HP:0000107; HP:0000083 | HP:0012622 | HP:0000090; HP:0000003; HP:0003774 | HP:0000090; HP:0003774 | HP:0005583 | HP:0000090 | HP:0000092 | HP:0000108 | HP:0000103; HP:0000083
TNXB,11976,TNXB,OMIM:606408; OMIM:615963,2,HP:0000076 | HP:0000122; HP:0000076 | HP:0000081
TOGARAM1,19959,TOGARAM1,OMIM:619185,1,HP:0000126
TOR1A,3098,TOR1A,OMIM:618947,1,HP:0012408
TP53,11998,TP53,OMIM:114500; OMIM:114500; OMIM:151623,3,HP:0005584; HP:0005584; HP:0002667
TP53RK,16197,TP53RK,OMIM:617730,1,HP:0003774 | HP:0000100 | HP:0008677 | HP:0001967 | HP:0000097
TP63,15979,TP63,OMIM:604292,1,HP:0000081 | HP:0000126 | HP:0000110 | HP:0000076 | HP:0000072 | HP:0000070 | HP:0000104
TPRKB,24259,TPRKB,OMIM:617731,1,HP:0003774 | HP:0000097 | HP:0012588
TRAF3IP1,17861,TRAF3IP1,OMIM:616629,1,HP:0003774 | HP:0001970 | HP:0000090
TREX1,12269,TREX1,OMIM:152700; OMIM:192315,2,HP:0033726 | HP:0000123; HP:0000790
TRIM32,16380,TRIM32,OMIM:615988,1,HP:0000077
TRIM37,7523,TRIM37,OMIM:253250,1,HP:0002667
TRIM8,15579,TRIM8,OMIM:619428,1,HP:0000100 | HP:0000099 | HP:0000096
TRIP11,12305,TRIP11,OMIM:184260,1,HP:0000113 | HP:0000090
TRIP13,12307,TRIP13,OMIM:617598,1,HP:0000085 | HP:0002667
TRMT5,23141,TRMT5,OMIM:616539,1,HP:0000124
TRNT1,17341,TRNT1,OMIM:616084,1,HP:0000121
TRPC6,12338,TRPC6,OMIM:603965,1,HP:0003774 | HP:0000100 | HP:0000097 | HP:0012622
TRPV6,14006,TRPV6,OMIM:618188,1,HP:0000122 | HP:0000105
TRRAP,12347,TRRAP,OMIM:618454,1,HP:0000089 | HP:0000126 | HP:0000076 | HP:0000107
TSC1,12362,TSC1,OMIM:191100,1,HP:0006772 | HP:0005584 | HP:0000107
TSC2,12363,TSC2,OMIM:613254,1,HP:0006772 | HP:0005564 | HP:0005584 | HP:0000107
TTC21B,25660,TTC21B,OMIM:613819; OMIM:613820; OMIM:613820,3,HP:0003774; HP:0003774 | HP:0000090; HP:0003774 | HP:0000090
TTC8,20087,TTC8,OMIM:613464; OMIM:615985,2,HP:0000077; HP:0000110
TULP3,12425,TULP3,OMIM:619902,1,HP:0005565 | HP:0032948 | HP:0032622 | HP:0004719 | HP:0000107 | HP:0000105
TXNDC15,20652,TXNDC15,OMIM:619879,1,HP:0000113
TXNL4A,30551,TXNL4A,OMIM:608572,1,HP:0000089 | HP:0000122
UBA2,30661,UBA2,OMIM:619959,1,HP:0000085
UBE2A,12472,UBE2A,OMIM:300860,1,HP:0000085
UBR1,16808,UBR1,OMIM:243800,1,HP:0000126
UFC1,26941,UFC1,OMIM:618076,1,HP:0000076
UMOD,12559,UMOD,OMIM:162000,1,HP:0000112 | HP:0000123 | HP:0000083 | HP:0000092 | HP:0012213
UMPS,12563,UMPS,OMIM:258900,1,HP:0000790
UNC45A,30594,UNC45A,OMIM:619377,1,HP:0033736
UQCC2,21237,UQCC2,OMIM:615824,1,HP:0002049
USP18,12616,USP18,OMIM:617397,1,HP:0005932
USP8,12631,USP8,OMIM:219090,1,HP:0000787
USP9X,12632,USP9X,OMIM:300919; OMIM:300968,2,HP:0000086; HP:0000126 | HP:0000110
VHL,12687,VHL,OMIM:144700; OMIM:171300; OMIM:193300,3,HP:0005584; HP:0001920; HP:0005584 | HP:0005562
VIPAS39,20347,VIPAS39,OMIM:613404,1,HP:0000121 | HP:0001947 | HP:0000112
VPS33A,18179,VPS33A,OMIM:617303,1,HP:0000123 | HP:0000097 | HP:0000092 | HP:0000100 | HP:0000105
VPS33B,12712,VPS33B,OMIM:208085,1,HP:0000121 | HP:0001947 | HP:0000112 | HP:0005565 | HP:0000092
VPS45,14579,VPS45,OMIM:615285,1,HP:0000105
WAS,12731,WAS,OMIM:301000,1,HP:0000112
WASHC5,28984,WASHC5,OMIM:220210,1,HP:0000126
WBP11,16461,WBP11,OMIM:619227,1,HP:0000122 | HP:0000104
WDR19,18340,WDR19,OMIM:614376; OMIM:614377; OMIM:614378; OMIM:616307,4,HP:0004743 | HP:0003774 | HP:0000089 | HP:0000099; HP:0003774 | HP:0000089 | HP:0032948 | HP:0000096 | HP:0000090 | HP:0033601 | HP:0033867 | HP:0004737; HP:0003774; HP:0003774 | HP:0000090 | HP:0033601 | HP:0004737
WDR35,29250,WDR35,OMIM:613610; OMIM:614091,2,HP:0000083 | HP:0000107; HP:0000089 | HP:0000113 | HP:0000107
WDR4,12756,WDR4,OMIM:618347,1,HP:0000100 | HP:0000097
WDR73,25928,WDR73,OMIM:251300,1,HP:0000083 | HP:0001967 | HP:0000097 | HP:0000100
WFS1,12762,WFS1,OMIM:222300,1,HP:0000072 | HP:0000126
WLS,30238,WLS,OMIM:619648,1,HP:0000126 | HP:0000104
WNT3,12782,WNT3,OMIM:273395,1,HP:0000104
WNT4,12783,WNT4,OMIM:158330; OMIM:611812,2,HP:0000122; HP:0000104
WNT5A,12784,WNT5A,OMIM:180700,1,HP:0000126 | HP:0000075
WT1,12796,WT1,OMIM:136680; OMIM:136680; OMIM:194070; OMIM:194070; OMIM:194080; OMIM:194080; OMIM:256370; OMIM:608978,8,HP:0003774 | HP:0000100 | HP:0000097; HP:0003774 | HP:0000100 | HP:0000097; HP:0002667; HP:0002667; HP:0003774 | HP:0000100 | HP:0001967 | HP:0000112 | HP:0000097 | HP:0002667 | HP:0000105; HP:0003774 | HP:0000100 | HP:0001967 | HP:0000112 | HP:0000097 | HP:0002667 | HP:0000105; HP:0000100 | HP:0000083 | HP:0000097 | HP:0001967 | HP:0002667; HP:0000085 | HP:0000105
XDH,12805,XDH,OMIM:278300,1,HP:0012330 | HP:0000804 | HP:0000126
XPNPEP3,28052,XPNPEP3,OMIM:613159,1,HP:0003774 | HP:0005583 | HP:0000090 | HP:0000092 | HP:0004719 | HP:0000108
XRCC2,12829,XRCC2,OMIM:617247,1,HP:0000086
XRCC4,12831,XRCC4,OMIM:616541,1,HP:0000089 | HP:0000122 | HP:0000086
XYLT1,15516,XYLT1,OMIM:264800,1,HP:0100817
XYLT2,15517,XYLT2,OMIM:264800,1,HP:0100817
YAP1,16262,YAP1,OMIM:120433,1,HP:0000790
YRDC,28905,YRDC,OMIM:619609,1,HP:0003774 | HP:0031266 | HP:0001967
YY1,12856,YY1,OMIM:617557,1,HP:0000126 | HP:0000074
YY1AP1,30935,YY1AP1,OMIM:602531,1,HP:0100817 | HP:0001920
ZAP70,12858,ZAP70,OMIM:617006,1,HP:0000100 | HP:0031266 | HP:0012579
ZBTB18,13030,ZBTB18,OMIM:612337,1,HP:0010945
ZEB2,14881,ZEB2,OMIM:235730,1,HP:0000077
ZIC3,12874,ZIC3,OMIM:306955; OMIM:306955; OMIM:314390,3,HP:0000085 | HP:0000105 | HP:0000104; HP:0000085 | HP:0000105 | HP:0000104; HP:0000105 | HP:0000126
ZMIZ1,16493,ZMIZ1,OMIM:618659,1,HP:0012585 | HP:0000076
ZMPSTE24,12877,ZMPSTE24,OMIM:275210; OMIM:608612,2,HP:0000073; HP:0003774
ZMYM2,12989,ZMYM2,OMIM:619522,1,HP:0033737 | HP:0000125 | HP:0000126 | HP:0000074 | HP:0000104
ZNF148,12933,ZNF148,OMIM:617260,1,HP:0000110 | HP:0000107
ZNF423,16762,ZNF423,OMIM:614844; OMIM:614844; OMIM:614844; OMIM:614844,4,HP:0000090 | HP:0000113; HP:0000090 | HP:0000113; HP:0000090 | HP:0000113; HP:0000090 | HP:0000113
ZNF687,29277,ZNF687,OMIM:616833,1,HP:0000121
ZNF699,24750,ZNF699,OMIM:619488,1,HP:0000089 | HP:0012622 | HP:0012584 | HP:0012582 | HP:0100957 | HP:0011035
ZNFX1,29271,ZNFX1,OMIM:619644,1,HP:0000100 | HP:0005575 | HP:0000083 | HP:0000793
ZPR1,13051,ZPR1,OMIM:619321,1,HP:0000089
